-1.60E-07,4.90E-01,4.95E-01,4.97E-01,4.89E-01,1.005,4.95E-01,4.93E-01,4.93E-01,4.95E-01,5.00E-01,4.92E-01,4.90E-01,4.94E-01,4.92E-01,4.92E-01,4.92E-01
3.60E-06,4.90E-01,4.95E-01,4.97E-01,4.89E-01,1.005,4.95E-01,4.93E-01,4.93E-01,4.95E-01,5.00E-01,4.92E-01,4.90E-01,4.94E-01,4.92E-01,4.92E-01,4.92E-01
1.51E-05,4.90E-01,4.95E-01,4.97E-01,4.89E-01,1.005,4.95E-01,4.93E-01,4.93E-01,4.95E-01,5.00E-01,4.92E-01,4.90E-01,4.94E-01,4.92E-01,4.92E-01,4.92E-01
1.07E-06,4.90E-01,4.94E-01,4.97E-01,4.89E-01,1.005,4.95E-01,4.93E-01,4.93E-01,4.95E-01,5.00E-01,4.92E-01,4.90E-01,4.94E-01,4.92E-01,4.92E-01,4.92E-01
-9.88E-06,4.89E-01,4.94E-01,4.97E-01,4.89E-01,1.005,4.95E-01,4.92E-01,4.93E-01,4.94E-01,5.00E-01,4.92E-01,4.90E-01,4.94E-01,4.92E-01,4.92E-01,4.92E-01
-2.58E-06,4.89E-01,4.94E-01,4.97E-01,4.89E-01,1.004,4.95E-01,4.92E-01,4.93E-01,4.94E-01,5.00E-01,4.91E-01,4.90E-01,4.94E-01,4.92E-01,4.92E-01,4.92E-01
1.82E-06,4.89E-01,4.94E-01,4.97E-01,4.89E-01,1.004,4.95E-01,4.92E-01,4.93E-01,4.94E-01,5.00E-01,4.91E-01,4.90E-01,4.93E-01,4.92E-01,4.91E-01,4.92E-01
6.96E-07,4.88E-01,4.94E-01,4.97E-01,4.89E-01,1.003,4.95E-01,4.92E-01,4.93E-01,4.94E-01,5.00E-01,4.91E-01,4.90E-01,4.93E-01,4.92E-01,4.91E-01,4.92E-01
-4.41E-07,4.88E-01,4.94E-01,4.96E-01,4.89E-01,1.003,4.95E-01,4.91E-01,4.93E-01,4.94E-01,5.00E-01,4.91E-01,4.90E-01,4.93E-01,4.91E-01,4.91E-01,4.92E-01
-3.72E-08,4.88E-01,4.94E-01,4.96E-01,4.89E-01,1.002,4.94E-01,4.91E-01,4.93E-01,4.93E-01,5.00E-01,4.90E-01,4.90E-01,4.93E-01,4.91E-01,4.91E-01,4.92E-01
1.65E-07,4.87E-01,4.93E-01,4.96E-01,4.89E-01,1.002,4.94E-01,4.91E-01,4.93E-01,4.93E-01,4.99E-01,4.90E-01,4.90E-01,4.92E-01,4.91E-01,4.90E-01,4.92E-01
7.18E-08,4.86E-01,4.93E-01,4.95E-01,4.89E-01,1.001,4.94E-01,4.90E-01,4.93E-01,4.93E-01,4.99E-01,4.89E-01,4.90E-01,4.92E-01,4.91E-01,4.90E-01,4.93E-01
5.64E-08,4.86E-01,4.93E-01,4.95E-01,4.88E-01,1.001,4.93E-01,4.90E-01,4.93E-01,4.92E-01,4.98E-01,4.88E-01,4.90E-01,4.91E-01,4.90E-01,4.89E-01,4.93E-01
7.41E-08,4.85E-01,4.93E-01,4.94E-01,4.88E-01,1.001,4.93E-01,4.90E-01,4.93E-01,4.92E-01,4.98E-01,4.88E-01,4.90E-01,4.90E-01,4.90E-01,4.88E-01,4.93E-01
1.39E-07,4.84E-01,4.92E-01,4.93E-01,4.87E-01,1,4.92E-01,4.89E-01,4.93E-01,4.91E-01,4.97E-01,4.86E-01,4.90E-01,4.89E-01,4.89E-01,4.87E-01,4.93E-01
1.04E-07,4.82E-01,4.92E-01,4.92E-01,4.86E-01,1,4.92E-01,4.88E-01,4.92E-01,4.90E-01,4.96E-01,4.84E-01,4.91E-01,4.88E-01,4.87E-01,4.86E-01,4.93E-01
1.14E-07,4.80E-01,4.91E-01,4.92E-01,4.86E-01,1,4.92E-01,4.87E-01,4.92E-01,4.90E-01,4.96E-01,4.82E-01,4.90E-01,4.86E-01,4.86E-01,4.85E-01,4.94E-01
-3.30E-08,4.79E-01,4.90E-01,4.91E-01,4.86E-01,9.98E-01,4.91E-01,4.86E-01,4.92E-01,4.88E-01,4.95E-01,4.81E-01,4.90E-01,4.85E-01,4.84E-01,4.83E-01,4.93E-01
2.33E-07,4.75E-01,4.86E-01,4.88E-01,4.85E-01,9.96E-01,4.88E-01,4.83E-01,4.92E-01,4.85E-01,4.92E-01,4.78E-01,4.90E-01,4.81E-01,4.80E-01,4.80E-01,4.93E-01
4.38E-08,4.75E-01,4.86E-01,4.87E-01,4.86E-01,9.96E-01,4.88E-01,4.82E-01,4.92E-01,4.85E-01,4.91E-01,4.77E-01,4.90E-01,4.81E-01,4.80E-01,4.79E-01,4.93E-01
-9.49E-08,4.75E-01,4.86E-01,4.88E-01,4.86E-01,9.96E-01,4.88E-01,4.82E-01,4.92E-01,4.85E-01,4.92E-01,4.77E-01,4.90E-01,4.81E-01,4.80E-01,4.80E-01,4.94E-01
1.46E-07,4.76E-01,4.87E-01,4.88E-01,4.86E-01,9.97E-01,4.88E-01,4.83E-01,4.92E-01,4.86E-01,4.92E-01,4.78E-01,4.90E-01,4.82E-01,4.80E-01,4.80E-01,4.94E-01
6.00E-08,4.76E-01,4.87E-01,4.88E-01,4.86E-01,9.97E-01,4.88E-01,4.83E-01,4.92E-01,4.86E-01,4.92E-01,4.78E-01,4.90E-01,4.82E-01,4.81E-01,4.80E-01,4.94E-01
-9.08E-08,4.76E-01,4.87E-01,4.88E-01,4.86E-01,9.97E-01,4.89E-01,4.83E-01,4.92E-01,4.86E-01,4.93E-01,4.78E-01,4.90E-01,4.82E-01,4.81E-01,4.80E-01,4.94E-01
